,Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,DataConnection_Type,DataConnection_Info,Layer,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,SecondCell_NODE,SecondCell_CELLID,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,CSI_SNR,NetworkTypeNum,CA,SecondCell_PSC,SecondCell_ARFCN,SecondCell_BAND,Site_BEARING,BATTERY,CHARGING,FOREGROUND,AVGSPEED,Update_newF,Update_oldF,NTech1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NTech2,NCell2,NARFCN2,NRxLev2,NQual2,NTech3,NCell3,NARFCN3,NRxLev3,NQual3,NTech4,NCell4,NARFCN4,NRxLev4,NQual4,NTech5,NCell5,NARFCN5,NRxLev5,NQual5,NTech6,NCell6,NARFCN6,NRxLev6,NQual6,NTech7,NCell7,NARFCN7,NRxLev7,NQual7,NTech8,NCell8,NARFCN8,NRxLev8,NQual8,NTech9,NCell9,NARFCN9,NRxLev9,NQual9,NTech10,NCell10,NARFCN10,NRxLev10,NQual10,NTech11,NCell11,NARFCN11,NRxLev11,NQual11,NTech12,NCell12,NARFCN12,NRxLev12,NQual12,NTech13,NCell13,NARFCN13,NRxLev13,NQual13,NTech14,NCell14,NARFCN14,NRxLev14,NQual14,NTech15,NCell15,NARFCN15,NRxLev15,NQual15,NTech16,NCell16,NARFCN16,NRxLev16,NQual16,NTech17,NCell17,NARFCN17,NRxLev17,NQual17,NTech18,NRxLev18,NQual18
8460,2024.10.28_18.33.47,18.004554,59.29645,83,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,129139,72,66,66,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,8,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-81.0,-7.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,44,4G,100781-14,40.0,356.0,1471.0,-81.0,-7.0,4G,72.0,,-89.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8461,2024.10.28_18.33.48,18.004554,59.29645,83,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,119283,72,66,66,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,9,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-76.0,-8.0,2.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,45,4G,100781-14,40.0,356.0,1471.0,-76.0,-8.0,4G,72.0,,-85.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8462,2024.10.28_18.33.48,18.004806,59.296615,84,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,119283,72,66,66,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,9,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-76.0,-8.0,2.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,45,4G,100781-14,40.0,356.0,1471.0,-76.0,-8.0,4G,72.0,,-85.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8463,2024.10.28_18.33.49,18.004806,59.296615,84,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,119736,72,66,66,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,10,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-76.0,-8.0,2.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,46,4G,100781-14,40.0,356.0,1471.0,-76.0,-8.0,4G,72.0,,-85.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8464,2024.10.28_18.33.49,18.005057,59.296782,84,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,119736,72,66,66,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,10,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-76.0,-8.0,2.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,46,4G,100781-14,40.0,356.0,1471.0,-76.0,-8.0,4G,72.0,,-85.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8465,2024.10.28_18.33.50,18.005057,59.296782,84,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,125514,72,66,66,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,11,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-83.0,-7.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,47,4G,100781-14,40.0,356.0,1471.0,-83.0,-7.0,4G,72.0,,-84.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8466,2024.10.28_18.33.50,18.00531,59.296952,85,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,125514,72,65,65,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,11,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-83.0,-7.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,47,4G,100781-14,40.0,356.0,1471.0,-83.0,-7.0,4G,72.0,,-84.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,2024.10.28_18.33.51,18.00531,59.296952,85,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,119045,72,65,65,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,12,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-83.0,-7.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,48,4G,100781-14,40.0,356.0,1471.0,-83.0,-7.0,4G,72.0,,-84.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8468,2024.10.28_18.33.51,18.005563,59.297122,85,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,119045,72,65,65,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,12,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-83.0,-7.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,48,4G,100781-14,40.0,356.0,1471.0,-83.0,-7.0,4G,72.0,,-84.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8469,2024.10.28_18.33.52,18.005563,59.297122,85,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,2,105668,72,65,65,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,13,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-86.0,-8.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,49,4G,100781-14,40.0,356.0,1471.0,-86.0,-8.0,4G,446.0,1471.0,-76.0,-7.0,4G,446.0,1300.0,-82.0,-10.0,4G,477.0,6300.0,-85.0,-8.0,4G,423.0,,-89.0,-14.0,4G,72.0,,-92.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8470,2024.10.28_18.33.52,18.005821,59.29729,85,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,2,105668,72,65,65,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,13,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-86.0,-8.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,49,4G,100781-14,40.0,356.0,1471.0,-86.0,-8.0,4G,446.0,1471.0,-76.0,-7.0,4G,446.0,1300.0,-82.0,-10.0,4G,477.0,6300.0,-85.0,-8.0,4G,423.0,,-89.0,-14.0,4G,72.0,,-92.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8471,2024.10.28_18.33.53,18.005821,59.29729,85,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,99460,72,65,65,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,14,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-86.0,-8.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,50,4G,100781-14,40.0,356.0,1471.0,-86.0,-8.0,4G,446.0,1471.0,-76.0,-7.0,4G,446.0,1300.0,-82.0,-10.0,4G,477.0,6300.0,-85.0,-8.0,4G,423.0,,-89.0,-14.0,4G,72.0,,-92.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8472,2024.10.28_18.33.53,18.006092,59.297453,84,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,99460,72,65,65,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,14,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-86.0,-8.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,50,4G,100781-14,40.0,356.0,1471.0,-86.0,-8.0,4G,446.0,1471.0,-76.0,-7.0,4G,446.0,1300.0,-82.0,-10.0,4G,477.0,6300.0,-85.0,-8.0,4G,423.0,,-89.0,-14.0,4G,72.0,,-92.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8473,2024.10.28_18.33.54,18.006092,59.297453,84,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,568,82420,72,65,65,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,15,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-88.0,-7.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,51,4G,100781-14,40.0,356.0,1471.0,-88.0,-7.0,4G,446.0,1471.0,-98.0,-15.0,4G,446.0,1300.0,-93.0,-16.0,4G,446.0,3150.0,-89.0,-7.0,4G,477.0,6300.0,-79.0,-9.0,4G,72.0,,-97.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8474,2024.10.28_18.33.54,18.006375,59.297608,84,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,568,82420,72,64,64,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,15,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-88.0,-7.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,51,4G,100781-14,40.0,356.0,1471.0,-88.0,-7.0,4G,446.0,1471.0,-98.0,-15.0,4G,446.0,1300.0,-93.0,-16.0,4G,446.0,3150.0,-89.0,-7.0,4G,477.0,6300.0,-79.0,-9.0,4G,72.0,,-97.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8475,2024.10.28_18.33.55,18.006375,59.297608,84,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,1007,90443,72,64,64,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,16,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-88.0,-7.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,52,4G,100781-14,40.0,356.0,1471.0,-88.0,-7.0,4G,446.0,1471.0,-98.0,-15.0,4G,446.0,1300.0,-93.0,-16.0,4G,446.0,3150.0,-89.0,-7.0,4G,477.0,6300.0,-79.0,-9.0,4G,72.0,,-97.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476,2024.10.28_18.33.55,18.006668,59.297754,83,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,1007,90443,72,64,64,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,16,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-88.0,-7.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,52,4G,100781-14,40.0,356.0,1471.0,-88.0,-7.0,4G,446.0,1471.0,-98.0,-15.0,4G,446.0,1300.0,-93.0,-16.0,4G,446.0,3150.0,-89.0,-7.0,4G,477.0,6300.0,-79.0,-9.0,4G,72.0,,-97.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477,2024.10.28_18.33.56,18.006668,59.297754,83,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,49,83830,72,64,64,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,17,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-90.0,-9.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,53,4G,100781-14,40.0,356.0,1471.0,-90.0,-9.0,4G,23.0,1471.0,-91.0,-10.0,4G,16.0,1471.0,-93.0,-13.0,4G,446.0,1300.0,-97.0,-17.0,4G,23.0,3150.0,-104.0,-10.0,4G,446.0,3150.0,-107.0,-12.0,4G,477.0,6300.0,-91.0,-13.0,4G,72.0,,-98.0,-11.0,4G,46.0,,-102.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8478,2024.10.28_18.33.56,18.006966,59.297896,83,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,49,83830,72,64,64,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,17,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-90.0,-9.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,53,4G,100781-14,40.0,356.0,1471.0,-90.0,-9.0,4G,23.0,1471.0,-91.0,-10.0,4G,16.0,1471.0,-93.0,-13.0,4G,446.0,1300.0,-97.0,-17.0,4G,23.0,3150.0,-104.0,-10.0,4G,446.0,3150.0,-107.0,-12.0,4G,477.0,6300.0,-91.0,-13.0,4G,72.0,,-98.0,-11.0,4G,46.0,,-102.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8479,2024.10.28_18.33.57,18.006966,59.297896,83,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,83577,72,64,64,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,18,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-90.0,-9.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,54,4G,100781-14,40.0,356.0,1471.0,-90.0,-9.0,4G,23.0,1471.0,-91.0,-10.0,4G,16.0,1471.0,-93.0,-13.0,4G,446.0,1300.0,-97.0,-17.0,4G,23.0,3150.0,-104.0,-10.0,4G,446.0,3150.0,-107.0,-12.0,4G,477.0,6300.0,-91.0,-13.0,4G,72.0,,-98.0,-11.0,4G,46.0,,-102.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8480,2024.10.28_18.33.57,18.007275,59.298032,83,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,83577,72,64,64,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,18,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-90.0,-9.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,54,4G,100781-14,40.0,356.0,1471.0,-90.0,-9.0,4G,23.0,1471.0,-91.0,-10.0,4G,16.0,1471.0,-93.0,-13.0,4G,446.0,1300.0,-97.0,-17.0,4G,23.0,3150.0,-104.0,-10.0,4G,446.0,3150.0,-107.0,-12.0,4G,477.0,6300.0,-91.0,-13.0,4G,72.0,,-98.0,-11.0,4G,46.0,,-102.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8481,2024.10.28_18.33.58,18.007275,59.298032,83,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,103424,72,64,64,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,19,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-88.0,-9.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,55,4G,100781-14,40.0,356.0,1471.0,-88.0,-9.0,4G,23.0,1300.0,-91.0,-11.0,4G,16.0,1300.0,-95.0,-16.0,4G,23.0,3150.0,-106.0,-12.0,4G,26.0,6300.0,-98.0,-15.0,4G,340.0,6300.0,-99.0,-18.0,4G,72.0,,-93.0,-11.0,4G,46.0,,-98.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8482,2024.10.28_18.33.58,18.007602,59.298156,83,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,103424,72,63,63,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,19,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-88.0,-9.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,55,4G,100781-14,40.0,356.0,1471.0,-88.0,-9.0,4G,23.0,1300.0,-91.0,-11.0,4G,16.0,1300.0,-95.0,-16.0,4G,23.0,3150.0,-106.0,-12.0,4G,26.0,6300.0,-98.0,-15.0,4G,340.0,6300.0,-99.0,-18.0,4G,72.0,,-93.0,-11.0,4G,46.0,,-98.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8483,2024.10.28_18.33.59,18.007602,59.298156,83,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,85639,72,63,63,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,20,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-88.0,-9.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,56,4G,100781-14,40.0,356.0,1471.0,-88.0,-9.0,4G,23.0,1300.0,-91.0,-11.0,4G,16.0,1300.0,-95.0,-16.0,4G,23.0,3150.0,-106.0,-12.0,4G,26.0,6300.0,-98.0,-15.0,4G,340.0,6300.0,-99.0,-18.0,4G,72.0,,-93.0,-11.0,4G,46.0,,-98.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8484,2024.10.28_18.33.59,18.007937,59.298276,84,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,85639,72,63,63,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,20,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-88.0,-9.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,56,4G,100781-14,40.0,356.0,1471.0,-88.0,-9.0,4G,23.0,1300.0,-91.0,-11.0,4G,16.0,1300.0,-95.0,-16.0,4G,23.0,3150.0,-106.0,-12.0,4G,26.0,6300.0,-98.0,-15.0,4G,340.0,6300.0,-99.0,-18.0,4G,72.0,,-93.0,-11.0,4G,46.0,,-98.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8485,2024.10.28_18.34.00,18.007937,59.298276,84,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,74538,72,63,63,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,21,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-89.0,-10.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,57,4G,100781-14,40.0,356.0,1471.0,-89.0,-10.0,4G,23.0,1471.0,-90.0,-9.0,4G,16.0,1471.0,-91.0,-14.0,4G,23.0,1300.0,-89.0,-13.0,4G,16.0,1300.0,-94.0,-19.0,4G,23.0,3150.0,-108.0,-14.0,4G,25.0,6300.0,-93.0,-11.0,4G,26.0,6300.0,-95.0,-13.0,4G,340.0,6300.0,-98.0,-18.0,4G,46.0,,-93.0,-10.0,4G,72.0,,-96.0,-10.0,4G,47.0,,-105.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8486,2024.10.28_18.34.00,18.008292,59.298391,85,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,74538,72,63,63,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,21,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-89.0,-10.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,57,4G,100781-14,40.0,356.0,1471.0,-89.0,-10.0,4G,23.0,1471.0,-90.0,-9.0,4G,16.0,1471.0,-91.0,-14.0,4G,23.0,1300.0,-89.0,-13.0,4G,16.0,1300.0,-94.0,-19.0,4G,23.0,3150.0,-108.0,-14.0,4G,25.0,6300.0,-93.0,-11.0,4G,26.0,6300.0,-95.0,-13.0,4G,340.0,6300.0,-98.0,-18.0,4G,46.0,,-93.0,-10.0,4G,72.0,,-96.0,-10.0,4G,47.0,,-105.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8487,2024.10.28_18.34.01,18.008292,59.298391,85,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,67968,72,63,63,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,22,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-89.0,-10.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,58,4G,100781-14,40.0,356.0,1471.0,-89.0,-10.0,4G,23.0,1471.0,-90.0,-9.0,4G,16.0,1471.0,-91.0,-14.0,4G,23.0,1300.0,-89.0,-13.0,4G,16.0,1300.0,-94.0,-19.0,4G,23.0,3150.0,-108.0,-14.0,4G,25.0,6300.0,-93.0,-11.0,4G,26.0,6300.0,-95.0,-13.0,4G,340.0,6300.0,-98.0,-18.0,4G,46.0,,-93.0,-10.0,4G,72.0,,-96.0,-10.0,4G,47.0,,-105.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8488,2024.10.28_18.34.01,18.008654,59.298504,86,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,67968,72,62,62,4,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,22,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,100781.0,14.0,-89.0,-10.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,1,58,4G,100781-14,40.0,356.0,1471.0,-89.0,-10.0,4G,23.0,1471.0,-90.0,-9.0,4G,16.0,1471.0,-91.0,-14.0,4G,23.0,1300.0,-89.0,-13.0,4G,16.0,1300.0,-94.0,-19.0,4G,23.0,3150.0,-108.0,-14.0,4G,25.0,6300.0,-93.0,-11.0,4G,26.0,6300.0,-95.0,-13.0,4G,340.0,6300.0,-98.0,-18.0,4G,46.0,,-93.0,-10.0,4G,72.0,,-96.0,-10.0,4G,47.0,,-105.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8489,2024.10.28_18.34.02,18.008654,59.298504,86,Telia,24001,240010000000014,100781,14,0,5G,5G NSA,-102,-12,0.0,,,634080,0,62304,46,62,62,4,G,D,M,20,1,-1,1000,,,HANDOVER_DATA_5G5G,240-01-0-100781-34-634080-72:240-01-0-100781-14-634080-46,22,E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,100781.0,14.0,-93.0,-9.0,1.0,0.0,20,True,356.0,1471.0,L3,1000,100,True,False,0,0,58,4G,100781-14,40.0,356.0,1471.0,-93.0,-9.0,4G,16.0,1471.0,-92.0,-8.0,4G,23.0,1471.0,-98.0,-14.0,4G,23.0,1300.0,-93.0,-15.0,4G,16.0,1300.0,-93.0,-14.0,4G,23.0,3150.0,-105.0,-10.0,4G,16.0,3150.0,-112.0,-17.0,4G,25.0,6300.0,-88.0,-8.0,4G,26.0,6300.0,-91.0,-11.0,4G,46.0,,-96.0,-10.0,4G,72.0,,-103.0,-11.0,4G,47.0,,-104.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
